TCGA_DESC,DRUG_NAME,MEDIAN_IC50,MEAN_IC50,MAD,N,BROAD_EFFECT,SENSITIVE,study_name,id,abstract_bool
PAAD,Cisplatin,55.3850665191476,498.920209872139,0.0271627146,29,False,False,Pancreatic adenocarcinoma,Cisplatin_Pancreatic adenocarcinoma,True
PRAD,PRT062607,20.8699390112652,57.5729553791801,0.0706733181,6,False,False,Prostate adenocarcinoma,PRT062607_Prostate adenocarcinoma,False
PRAD,P22077,259.193277697766,235.520849598855,0.0134605253999999,6,False,False,Prostate adenocarcinoma,P22077_Prostate adenocarcinoma,False
PRAD,Palbociclib,81.5109311244744,142.418885804364,0.0478790844000001,6,False,False,Prostate adenocarcinoma,Palbociclib_Prostate adenocarcinoma,False
PRAD,AZ960,24.2622444524802,21.8625717607982,0.0579881924999999,6,False,False,Prostate adenocarcinoma,AZ960_Prostate adenocarcinoma,False
PRAD,Pyridostatin,28.4219609439645,96.2627895820883,0.0524951595,6,False,False,Prostate adenocarcinoma,Pyridostatin_Prostate adenocarcinoma,False
PRAD,Paclitaxel,0.105705564389007,0.505944718283286,0.0511593369,6,False,True,Prostate adenocarcinoma,Paclitaxel_Prostate adenocarcinoma,True
PRAD,Pictilisib,4.03864501727297,6.17246304086776,0.0590808687000001,6,False,False,Prostate adenocarcinoma,Pictilisib_Prostate adenocarcinoma,False
PRAD,XAV939,141.581108620696,201.880316412796,0.0223012691999998,6,False,False,Prostate adenocarcinoma,XAV939_Prostate adenocarcinoma,False
PRAD,AZD7762,4.64249175395118,7.07348194949313,0.1022289765,6,False,False,Prostate adenocarcinoma,AZD7762_Prostate adenocarcinoma,False
PRAD,PD0325901,7.69058887895965,13.8150036479389,0.0096635867999999,6,False,False,Prostate adenocarcinoma,PD0325901_Prostate adenocarcinoma,False
PRAD,YK-4-279,20.2423293744077,19.5578258642776,0.0503728176,6,False,False,Prostate adenocarcinoma,YK-4-279_Prostate adenocarcinoma,False
PRAD,WEHI-539,69.2355299723459,72.454718243257,0.0240796479000001,6,False,False,Prostate adenocarcinoma,WEHI-539_Prostate adenocarcinoma,False
PRAD,PAK_5339,11.7010776408539,11.7935208208183,0.1284532053,6,False,False,Prostate adenocarcinoma,PAK_5339_Prostate adenocarcinoma,False
PRAD,PLX-4720,312.631071620133,294.776786456735,0.0134160474,6,False,False,Prostate adenocarcinoma,PLX-4720_Prostate adenocarcinoma,False
PRAD,Osimertinib,10.2218730037287,9.97659909821525,0.0052469214000001,6,False,False,Prostate adenocarcinoma,Osimertinib_Prostate adenocarcinoma,False
PRAD,Rapamycin,0.0743105750871454,0.20617873986316,0.0755058528,6,False,True,Prostate adenocarcinoma,Rapamycin_Prostate adenocarcinoma,True
PRAD,PFI3,315.524177655512,340.877212012917,0.0055545608999999,6,False,False,Prostate adenocarcinoma,PFI3_Prostate adenocarcinoma,False
PRAD,AZD6738,20.3261328181863,25.836836211016,0.0565011447,6,False,False,Prostate adenocarcinoma,AZD6738_Prostate adenocarcinoma,True
PRAD,PCI-34051,195.348623479245,237.971598719748,0.0065226987,6,False,False,Prostate adenocarcinoma,PCI-34051_Prostate adenocarcinoma,False
PRAD,PD173074,128.846567198146,133.417737991438,0.0032446700999999,6,False,False,Prostate adenocarcinoma,PD173074_Prostate adenocarcinoma,True
PRAD,AZD3759,22.6837962136573,23.170202478817,0.0133478478000001,6,False,False,Prostate adenocarcinoma,AZD3759_Prostate adenocarcinoma,False
PRAD,Leflunomide,197.804248864,202.346576336757,0.019748232,6,False,False,Prostate adenocarcinoma,Leflunomide_Prostate adenocarcinoma,False
PRAD,AZ6102,40.1109658711025,117.80694545756,0.0778342761,6,False,False,Prostate adenocarcinoma,AZ6102_Prostate adenocarcinoma,False
PRAD,MN-64,166.631776298225,178.004315901678,0.0143945634,6,False,False,Prostate adenocarcinoma,MN-64_Prostate adenocarcinoma,False
PRAD,Podophyllotoxin bromide,0.654658086194017,0.618075887141025,0.0506908353,6,False,True,Prostate adenocarcinoma,Podophyllotoxin bromide_Prostate adenocarcinoma,False
PRAD,OTX015,12.0773796504779,34.9990337807561,0.1335778122,6,False,False,Prostate adenocarcinoma,OTX015_Prostate adenocarcinoma,False
PRAD,Pevonedistat,3.58534688393335,4.75503068733805,0.1116983427,6,False,False,Prostate adenocarcinoma,Pevonedistat_Prostate adenocarcinoma,False
PRAD,Afuresertib,14.0573330914357,28.8265388958082,0.1494408909,6,False,False,Prostate adenocarcinoma,Afuresertib_Prostate adenocarcinoma,False
PRAD,AZD1332,75.3415314064224,148.488827561975,0.0604656171,6,False,False,Prostate adenocarcinoma,AZD1332_Prostate adenocarcinoma,False
PRAD,AZD2014,3.90063782379021,7.39982849618308,0.1604106483,6,False,False,Prostate adenocarcinoma,AZD2014_Prostate adenocarcinoma,False
PRAD,WZ4003,93.9376353064829,140.443340307875,0.0305482317,6,False,False,Prostate adenocarcinoma,WZ4003_Prostate adenocarcinoma,False
PRAD,Wnt-C59,68.8514608850571,140.138000340787,0.010882284,6,False,False,Prostate adenocarcinoma,Wnt-C59_Prostate adenocarcinoma,False
PRAD,OF-1,80.1580229368361,131.981883131453,0.0183279012,6,False,False,Prostate adenocarcinoma,OF-1_Prostate adenocarcinoma,False
PRAD,Zoledronate,68.6262285228208,60.4228999296256,0.0109393641,6,False,False,Prostate adenocarcinoma,Zoledronate_Prostate adenocarcinoma,True
PRAD,WIKI4,67.1492936709132,65.7868360702594,0.0515477781000001,6,False,False,Prostate adenocarcinoma,WIKI4_Prostate adenocarcinoma,False
PRAD,Picolinici-acid,304.929974560051,306.180328429655,0.0078733472999999,6,False,False,Prostate adenocarcinoma,Picolinici-acid_Prostate adenocarcinoma,False
PRAD,5-Fluorouracil,104.256232912814,192.593451467111,0.0666191483999999,6,False,False,Prostate adenocarcinoma,5-Fluorouracil_Prostate adenocarcinoma,True
PRAD,ABT737,20.9916028178863,26.317492484365,0.0979798449,6,False,False,Prostate adenocarcinoma,ABT737_Prostate adenocarcinoma,False
PRAD,Acetalax,17.2440477831486,135.874428004375,0.2761942953,6,False,False,Prostate adenocarcinoma,Acetalax_Prostate adenocarcinoma,False
PRAD,AZD4547,22.5564374860448,29.7724699125384,0.0175235907,6,False,False,Prostate adenocarcinoma,AZD4547_Prostate adenocarcinoma,False
PRAD,NVP-ADW742,31.5854264525426,52.7264149109769,0.0751500288,6,False,False,Prostate adenocarcinoma,NVP-ADW742_Prostate adenocarcinoma,False
PRAD,Wee1 Inhibitor,20.4092230151827,43.4982417581495,0.0716881578,6,False,False,Prostate adenocarcinoma,Wee1 Inhibitor_Prostate adenocarcinoma,False
PRAD,Oxaliplatin,70.8212323322642,287.640085160872,0.0480940614,12,False,False,Prostate adenocarcinoma,Oxaliplatin_Prostate adenocarcinoma,True
PRAD,PRIMA-1MET,196.389031039974,609.147713459274,0.063106869,6,False,False,Prostate adenocarcinoma,PRIMA-1MET_Prostate adenocarcinoma,False
PRAD,AT13148,41.1650980222613,95.2659827889942,0.0751011029999999,6,False,False,Prostate adenocarcinoma,AT13148_Prostate adenocarcinoma,False
PRAD,Linsitinib,27.6870153329399,96.096993396298,0.0340086201,6,False,False,Prostate adenocarcinoma,Linsitinib_Prostate adenocarcinoma,False
PRAD,AGI-6780,107.374020871987,146.956148655743,0.0306401529,6,False,False,Prostate adenocarcinoma,AGI-6780_Prostate adenocarcinoma,False
PRAD,Alisertib,46.0021255989334,72.6827976937335,0.0381361785,6,False,False,Prostate adenocarcinoma,Alisertib_Prostate adenocarcinoma,True
PRAD,AZD5991,111.964960923337,201.340438808056,0.0121462004999999,6,False,False,Prostate adenocarcinoma,AZD5991_Prostate adenocarcinoma,False
PRAD,Nutlin-3a (-),137.56504645125,282.26878787137,0.0128333856000001,6,False,False,Prostate adenocarcinoma,Nutlin-3a (-)_Prostate adenocarcinoma,False
PRAD,AZD5582,10.5412592164104,24.6589612859083,0.0549844449,6,False,False,Prostate adenocarcinoma,AZD5582_Prostate adenocarcinoma,False
PRAD,LCL161,180.987147040032,260.601651484466,0.0123708143999999,6,False,False,Prostate adenocarcinoma,LCL161_Prostate adenocarcinoma,False
PRAD,ML323,79.1203232160088,130.419693054216,0.0223590906,6,False,False,Prostate adenocarcinoma,ML323_Prostate adenocarcinoma,False
PRAD,CZC24832,238.559398321809,251.064869505966,0.0123389385000001,6,False,False,Prostate adenocarcinoma,CZC24832_Prostate adenocarcinoma,False
PRAD,AZD1208,168.069585361987,226.794153551129,0.0241359866999999,6,False,False,Prostate adenocarcinoma,AZD1208_Prostate adenocarcinoma,False
PRAD,VSP34_8731,16.6817116061024,16.436553031247,0.0269062248,6,False,False,Prostate adenocarcinoma,VSP34_8731_Prostate adenocarcinoma,False
PRAD,AZD5153,2.06968198395093,9.81945070298301,0.2663920854,6,False,False,Prostate adenocarcinoma,AZD5153_Prostate adenocarcinoma,False
PRAD,AMG-319,185.169617678778,214.082214182463,0.0204339345,6,False,False,Prostate adenocarcinoma,AMG-319_Prostate adenocarcinoma,False
PRAD,AZD5363,17.9319897397316,20.4494138563246,0.0588110355,6,False,False,Prostate adenocarcinoma,AZD5363_Prostate adenocarcinoma,False
PRAD,AZD5438,17.9041904452498,18.2498867313559,0.0210062181,6,False,False,Prostate adenocarcinoma,AZD5438_Prostate adenocarcinoma,False
PRAD,Obatoclax Mesylate,4.21134211349928,5.20491877435498,0.0210692286,6,False,False,Prostate adenocarcinoma,Obatoclax Mesylate_Prostate adenocarcinoma,False
PRAD,Afatinib,15.9418494309255,27.6233187752439,0.0468842598,6,False,False,Prostate adenocarcinoma,Afatinib_Prostate adenocarcinoma,False
PRAD,Lapatinib,65.9162811667958,115.07446256358,0.0393845277,6,False,False,Prostate adenocarcinoma,Lapatinib_Prostate adenocarcinoma,True
PRAD,Ipatasertib,30.568300134468,42.2857645524913,0.0483268296,6,False,False,Prostate adenocarcinoma,Ipatasertib_Prostate adenocarcinoma,False
PRAD,I-BET-762,13.8053215857048,120.195105836758,0.1187014038,6,False,False,Prostate adenocarcinoma,I-BET-762_Prostate adenocarcinoma,False
PRAD,LGK974,75.7815279453891,74.5951337059181,0.0349997382000001,6,False,False,Prostate adenocarcinoma,LGK974_Prostate adenocarcinoma,False
PRAD,AGI-5198,89.5808489652996,126.307308017619,0.0388841502,6,False,False,Prostate adenocarcinoma,AGI-5198_Prostate adenocarcinoma,False
PRAD,Olaparib,120.55641509283,142.822720823022,0.0209943573,6,False,False,Prostate adenocarcinoma,Olaparib_Prostate adenocarcinoma,True
PRAD,Luminespib,0.194824113594625,0.291742644672143,0.104938428,6,False,True,Prostate adenocarcinoma,Luminespib_Prostate adenocarcinoma,False
PRAD,Trametinib,16.9182894830028,20.9291017177501,0.0073759349999999,6,False,False,Prostate adenocarcinoma,Trametinib_Prostate adenocarcinoma,True
PRAD,Alpelisib,48.1891275359342,55.7752462075511,0.0427381689,6,False,False,Prostate adenocarcinoma,Alpelisib_Prostate adenocarcinoma,False
PRAD,Nilotinib,50.2985033062375,95.1542301911361,0.0083440728,6,False,False,Prostate adenocarcinoma,Nilotinib_Prostate adenocarcinoma,False
PRAD,Dabrafenib,195.273017743778,229.70243195207,0.0138104189999999,6,False,False,Prostate adenocarcinoma,Dabrafenib_Prostate adenocarcinoma,False
PRAD,VX-11e,30.6786869081289,85.1647068316229,0.0293465844,6,False,False,Prostate adenocarcinoma,VX-11e_Prostate adenocarcinoma,False
PRAD,MK-2206,27.106836725863,79.4886351900302,0.0993949866,6,False,False,Prostate adenocarcinoma,MK-2206_Prostate adenocarcinoma,True
PRAD,Ibrutinib,291.439970422818,324.214172119154,0.0056835470999999,6,False,False,Prostate adenocarcinoma,Ibrutinib_Prostate adenocarcinoma,False
PRAD,Vincristine,0.0844769664007062,0.16937660481698,0.1332612771,6,True,True,Prostate adenocarcinoma,Vincristine_Prostate adenocarcinoma,True
PRAD,GSK591,109.262293679374,143.199691071479,0.008280321,6,False,False,Prostate adenocarcinoma,GSK591_Prostate adenocarcinoma,False
PRAD,Niraparib,95.8798868170123,150.794835076842,0.0181677804000001,6,False,False,Prostate adenocarcinoma,Niraparib_Prostate adenocarcinoma,True
PRAD,Vorinostat,3.80493621391349,6.73388826400182,0.1053194562,6,False,False,Prostate adenocarcinoma,Vorinostat_Prostate adenocarcinoma,True
PRAD,UMI-77,8.48004428679413,30.4830986922387,0.0363244413,6,False,False,Prostate adenocarcinoma,UMI-77_Prostate adenocarcinoma,False
PRAD,LJI308,169.640431692242,276.533770469069,0.0151403111999999,6,False,False,Prostate adenocarcinoma,LJI308_Prostate adenocarcinoma,False
PRAD,Selumetinib,485.727705993172,448.89457575446,0.0057198707999999,6,False,False,Prostate adenocarcinoma,Selumetinib_Prostate adenocarcinoma,False
PRAD,Nelarabine,651.211256163276,753.844298708378,0.0080742396,6,False,False,Prostate adenocarcinoma,Nelarabine_Prostate adenocarcinoma,True
PRAD,IAP_5620,419.977961209675,371.682675092425,0.0024047772,6,False,False,Prostate adenocarcinoma,IAP_5620_Prostate adenocarcinoma,False
PRAD,MK-8776,37.4672267448669,75.2545079115826,0.017190747,6,False,False,Prostate adenocarcinoma,MK-8776_Prostate adenocarcinoma,False
PRAD,LY2109761,286.122797554479,317.308053104073,0.010926762,6,False,False,Prostate adenocarcinoma,LY2109761_Prostate adenocarcinoma,False
PRAD,Venetoclax,8.67879917854052,12.2899711211749,0.0218379566999999,6,False,False,Prostate adenocarcinoma,Venetoclax_Prostate adenocarcinoma,False
PRAD,Vinorelbine,0.0280449515604116,0.34252663267593,0.0458627483999999,6,False,True,Prostate adenocarcinoma,Vinorelbine_Prostate adenocarcinoma,True
PRAD,GDC0810,202.999235500429,226.607860727339,0.0108808014,6,False,False,Prostate adenocarcinoma,GDC0810_Prostate adenocarcinoma,False
PRAD,IGF1R_3801,13.66657382309,20.540269246908,0.2070176619,6,False,False,Prostate adenocarcinoma,IGF1R_3801_Prostate adenocarcinoma,False
PRAD,Sinularin,69.7091114054059,75.8608515850488,0.0199224375000001,6,False,False,Prostate adenocarcinoma,Sinularin_Prostate adenocarcinoma,False
PRAD,ULK1_4989,15.6293135151111,30.4021451278017,0.1065885618,6,False,False,Prostate adenocarcinoma,ULK1_4989_Prostate adenocarcinoma,False
PRAD,Talazoparib,18.9329618932003,26.1470415477797,0.0249276950999998,6,False,False,Prostate adenocarcinoma,Talazoparib_Prostate adenocarcinoma,True
PRAD,Tamoxifen,31.9434977406825,96.3534677064641,0.0385349979,6,False,False,Prostate adenocarcinoma,Tamoxifen_Prostate adenocarcinoma,True
PRAD,Navitoclax,21.4701319041976,43.2936931561974,0.0663663651,6,False,False,Prostate adenocarcinoma,Navitoclax_Prostate adenocarcinoma,True
PRAD,VE-822,55.3596316491845,86.7479084327146,0.0120401946,6,False,False,Prostate adenocarcinoma,VE-822_Prostate adenocarcinoma,False
PRAD,VE821,194.788538273852,205.656061237591,0.0121143246,6,False,False,Prostate adenocarcinoma,VE821_Prostate adenocarcinoma,False
PRAD,Teniposide,1.54296675604467,2.11642147948466,0.105553707,6,False,False,Prostate adenocarcinoma,Teniposide_Prostate adenocarcinoma,False
PRAD,CDK9_5576,0.862671729397511,1.02598326211003,0.1121742573,6,False,True,Prostate adenocarcinoma,CDK9_5576_Prostate adenocarcinoma,False
PRAD,GSK343,23.5413012905361,30.6743663491758,0.0101446905,6,False,False,Prostate adenocarcinoma,GSK343_Prostate adenocarcinoma,False
PRAD,I-BRD9,186.22300802448,187.049338199151,0.0238972881,6,False,False,Prostate adenocarcinoma,I-BRD9_Prostate adenocarcinoma,False
PRAD,TAF1_5496,49.1725323916994,51.2174128696714,0.0208342365,6,False,False,Prostate adenocarcinoma,TAF1_5496_Prostate adenocarcinoma,False
PRAD,Sorafenib,27.8052841176565,30.4432135449664,0.0332450811,6,False,False,Prostate adenocarcinoma,Sorafenib_Prostate adenocarcinoma,True
PRAD,Uprosertib,10.6623455624436,57.5254967230742,0.1735946688,12,False,False,Prostate adenocarcinoma,Uprosertib_Prostate adenocarcinoma,False
PRAD,Ulixertinib,25.0785560936072,51.4236337510254,0.0539733117000001,12,False,False,Prostate adenocarcinoma,Ulixertinib_Prostate adenocarcinoma,False
PRAD,Topotecan,0.91840240497991,1.09463978979458,0.1232818965,6,False,True,Prostate adenocarcinoma,Topotecan_Prostate adenocarcinoma,True
PRAD,ERK_2440,61.0297201627602,57.160031380174,0.0134998142999998,6,False,False,Prostate adenocarcinoma,ERK_2440_Prostate adenocarcinoma,False
PRAD,Gallibiscoquinazole,25.1233249378943,22.8122669574735,0.0082262061,6,False,False,Prostate adenocarcinoma,Gallibiscoquinazole_Prostate adenocarcinoma,False
PRAD,Cediranib,18.7313849200683,34.7113966813235,0.078392475,6,False,False,Prostate adenocarcinoma,Cediranib_Prostate adenocarcinoma,True
PRAD,SCH772984,106.445955472195,150.274438394799,0.0213516639,6,False,False,Prostate adenocarcinoma,SCH772984_Prostate adenocarcinoma,False
PRAD,MK-1775,10.1243149185284,10.1259340757476,0.0244362132000001,6,False,False,Prostate adenocarcinoma,MK-1775_Prostate adenocarcinoma,False
PRAD,GSK1904529A,80.9776288840656,95.0619309659021,0.0273628656,6,False,False,Prostate adenocarcinoma,GSK1904529A_Prostate adenocarcinoma,False
PRAD,GNE-317,2.18004010036012,5.54775608294097,0.1700431005,6,False,False,Prostate adenocarcinoma,GNE-317_Prostate adenocarcinoma,False
PRAD,Dinaciclib,0.144769725461707,0.211589808597508,0.1295673792,6,False,True,Prostate adenocarcinoma,Dinaciclib_Prostate adenocarcinoma,True
PRAD,Staurosporine,0.0907255277814682,0.261883798538355,0.1370604396,6,True,True,Prostate adenocarcinoma,Staurosporine_Prostate adenocarcinoma,True
PRAD,Telomerase Inhibitor IX,1.63702000004038,1.75377932561392,0.0236519178,6,False,False,Prostate adenocarcinoma,Telomerase Inhibitor IX_Prostate adenocarcinoma,False
PRAD,Sepantronium bromide,0.0151304758190945,0.0186351874349865,0.0813450729,6,False,True,Prostate adenocarcinoma,Sepantronium bromide_Prostate adenocarcinoma,False
PRAD,Camptothecin,0.0427709910307064,0.105699829946866,0.0642929490000001,6,False,True,Prostate adenocarcinoma,Camptothecin_Prostate adenocarcinoma,True
PRAD,Mitoxantrone,1.06870602320081,1.43525840996131,0.1210958028,6,False,False,Prostate adenocarcinoma,Mitoxantrone_Prostate adenocarcinoma,True
PRAD,Sabutoclax,0.423297841952704,1.23429711610409,0.1292982873,6,False,True,Prostate adenocarcinoma,Sabutoclax_Prostate adenocarcinoma,True
PRAD,Temozolomide,516.765872928265,496.019728121199,0.0090342230999998,6,False,False,Prostate adenocarcinoma,Temozolomide_Prostate adenocarcinoma,True
PRAD,GSK2578215A,201.40028065729,279.993523033385,0.0066702174,6,False,False,Prostate adenocarcinoma,GSK2578215A_Prostate adenocarcinoma,False
PRAD,Gefitinib,62.5979578977055,68.6647549150868,0.0027687555,6,False,False,Prostate adenocarcinoma,Gefitinib_Prostate adenocarcinoma,True
PRAD,Vinblastine,0.0192523471138238,0.0409656660387957,0.1187436579,6,False,True,Prostate adenocarcinoma,Vinblastine_Prostate adenocarcinoma,True
PRAD,Elephantin,22.0195869504669,37.798978071669,0.0273361788,6,False,False,Prostate adenocarcinoma,Elephantin_Prostate adenocarcinoma,False
PRAD,Epirubicin,0.370100789652509,0.635895545094814,0.0910998396,6,False,True,Prostate adenocarcinoma,Epirubicin_Prostate adenocarcinoma,True
PRAD,Dihydrorotenone,4.59497851467322,5.35550529544347,0.0381235763999999,6,False,False,Prostate adenocarcinoma,Dihydrorotenone_Prostate adenocarcinoma,False
PRAD,Docetaxel,0.0205574665500351,0.0614880267651107,0.263213391,12,True,True,Prostate adenocarcinoma,Docetaxel_Prostate adenocarcinoma,True
PRAD,MIM1,91.4943102840931,80.2183461489147,0.0207349023000001,6,False,False,Prostate adenocarcinoma,MIM1_Prostate adenocarcinoma,False
PRAD,IRAK4_4710,151.309847507151,240.167341505236,0.0190936640999999,6,False,False,Prostate adenocarcinoma,IRAK4_4710_Prostate adenocarcinoma,False
PRAD,Fulvestrant,45.8909128596706,128.257773346924,0.0174094305,12,False,False,Prostate adenocarcinoma,Fulvestrant_Prostate adenocarcinoma,True
PRAD,ERK_6604,128.234755371111,119.297983826039,0.0099697436999999,6,False,False,Prostate adenocarcinoma,ERK_6604_Prostate adenocarcinoma,False
PRAD,RVX-208,70.2248577651657,179.481835345588,0.0243309485999999,6,False,False,Prostate adenocarcinoma,RVX-208_Prostate adenocarcinoma,False
PRAD,Eg5_9814,0.0224474150977322,0.0336071254092574,0.0292954347000001,6,False,True,Prostate adenocarcinoma,Eg5_9814_Prostate adenocarcinoma,False
PRAD,Dactolisib,0.316431775083588,0.705670482240307,0.1112772843,6,False,True,Prostate adenocarcinoma,Dactolisib_Prostate adenocarcinoma,False
PRAD,Ruxolitinib,252.987664422945,250.191598900826,0.0135954419999999,6,False,False,Prostate adenocarcinoma,Ruxolitinib_Prostate adenocarcinoma,False
PRAD,Carmustine,720.080937054165,763.276745380606,0.0144590565,6,False,False,Prostate adenocarcinoma,Carmustine_Prostate adenocarcinoma,False
PRAD,Foretinib,7.99377625240457,17.5333950701813,0.0812546343,6,False,False,Prostate adenocarcinoma,Foretinib_Prostate adenocarcinoma,False
PRAD,MIRA-1,369.616383314725,419.050418035214,0.0018539913,6,False,False,Prostate adenocarcinoma,MIRA-1_Prostate adenocarcinoma,False
PRAD,JAK_8517,27.1910550431857,68.4690473104872,0.0490140147,6,False,False,Prostate adenocarcinoma,JAK_8517_Prostate adenocarcinoma,False
PRAD,Gemcitabine,0.239992504024695,2.4320841735637,0.1338483867,6,False,True,Prostate adenocarcinoma,Gemcitabine_Prostate adenocarcinoma,True
PRAD,Fludarabine,180.898959958826,224.404120297139,0.0297691254,6,False,False,Prostate adenocarcinoma,Fludarabine_Prostate adenocarcinoma,True
PRAD,BPD-00008900,125.446524559347,209.033212128611,0.0220507098,6,False,False,Prostate adenocarcinoma,BPD-00008900_Prostate adenocarcinoma,False
PRAD,Bortezomib,0.0142379902713702,0.0145905358773807,0.065642115,6,False,True,Prostate adenocarcinoma,Bortezomib_Prostate adenocarcinoma,True
PRAD,JAK1_8709,83.6382788807105,139.003782172604,0.0231619185000001,6,False,False,Prostate adenocarcinoma,JAK1_8709_Prostate adenocarcinoma,False
PRAD,EPZ5676,310.707512352035,453.457388531421,0.0104219367,6,False,False,Prostate adenocarcinoma,EPZ5676_Prostate adenocarcinoma,False
PRAD,MG-132,0.333427505753378,0.39238108761308,0.1058887746,6,False,True,Prostate adenocarcinoma,MG-132_Prostate adenocarcinoma,True
PRAD,Cisplatin,34.8561585186726,89.4248413369094,0.0056079345,6,False,False,Prostate adenocarcinoma,Cisplatin_Prostate adenocarcinoma,True
PRAD,Buparlisib,2.86394554584477,4.27327490764459,0.0930828171,6,False,False,Prostate adenocarcinoma,Buparlisib_Prostate adenocarcinoma,False
PRAD,GSK2606414,49.8230689663198,64.3439970724632,0.0111283955999999,6,False,False,Prostate adenocarcinoma,GSK2606414_Prostate adenocarcinoma,False
PRAD,Erlotinib,51.147654307073,46.80033681872,0.006338115,6,False,False,Prostate adenocarcinoma,Erlotinib_Prostate adenocarcinoma,True
PRAD,Dactinomycin,0.017357180439856,0.105113125064157,0.2215982916,11,True,True,Prostate adenocarcinoma,Dactinomycin_Prostate adenocarcinoma,False
PRAD,Dasatinib,12.6253855427887,16.3432261074715,0.0453468036,6,False,False,Prostate adenocarcinoma,Dasatinib_Prostate adenocarcinoma,True
PRAD,BMS-345541,35.4740414216518,42.0636150528079,0.0202323008999999,6,False,False,Prostate adenocarcinoma,BMS-345541_Prostate adenocarcinoma,False
PRAD,Sapitinib,244.308087831779,242.942002462587,0.0074041044,6,False,False,Prostate adenocarcinoma,Sapitinib_Prostate adenocarcinoma,False
PRAD,Irinotecan,8.99988234966247,14.657520130152,0.0495247704,6,False,False,Prostate adenocarcinoma,Irinotecan_Prostate adenocarcinoma,True
PRAD,Cyclophosphamide,234.888099151146,233.443029463554,0.0074804583,6,False,False,Prostate adenocarcinoma,Cyclophosphamide_Prostate adenocarcinoma,True
PRAD,Taselisib,6.04568925952163,19.0484406787448,0.0940376115,6,False,False,Prostate adenocarcinoma,Taselisib_Prostate adenocarcinoma,False
PRAD,KRAS (G12C) Inhibitor-12,151.435679991219,248.264800651718,0.1214353182,6,False,False,Prostate adenocarcinoma,KRAS (G12C) Inhibitor-12_Prostate adenocarcinoma,False
PRAD,Crizotinib,62.3342221069626,68.4562374049648,0.0122277435,6,False,False,Prostate adenocarcinoma,Crizotinib_Prostate adenocarcinoma,True
PRAD,Mirin,174.083859974084,210.094847767221,0.0391910484,6,False,False,Prostate adenocarcinoma,Mirin_Prostate adenocarcinoma,False
PRAD,Entospletinib,87.487297303142,103.901640113603,0.0351405852,6,False,False,Prostate adenocarcinoma,Entospletinib_Prostate adenocarcinoma,False
PRAD,BIBR-1532,164.186895087062,165.788687509732,0.0132173789999999,6,False,False,Prostate adenocarcinoma,BIBR-1532_Prostate adenocarcinoma,False
PRAD,Cytarabine,23.2864779627678,26.1799230837015,0.0338914947,6,False,False,Prostate adenocarcinoma,Cytarabine_Prostate adenocarcinoma,False
PRAD,EPZ004777,149.892699661569,281.739072570023,0.0039533528999998,6,False,False,Prostate adenocarcinoma,EPZ004777_Prostate adenocarcinoma,False
PRAD,IWP-2,27.1441770244591,33.7796675214667,0.0127192254,6,False,False,Prostate adenocarcinoma,IWP-2_Prostate adenocarcinoma,False
PRAD,Savolitinib,24.7557798926609,23.288092198478,0.0110505591,6,False,False,Prostate adenocarcinoma,Savolitinib_Prostate adenocarcinoma,False
PRAD,BDP-00009066,10.0313027123556,55.7961629527672,0.0630579432,6,False,False,Prostate adenocarcinoma,BDP-00009066_Prostate adenocarcinoma,False
PRAD,BMS-536924,14.2928383466037,24.4353996301195,0.0713560554,6,False,False,Prostate adenocarcinoma,BMS-536924_Prostate adenocarcinoma,False
PRAD,AZD8186,33.4503790078103,34.8038023458691,0.0693597344999999,6,False,False,Prostate adenocarcinoma,AZD8186_Prostate adenocarcinoma,False
PRAD,Entinostat,10.2796634015098,23.5288860696903,0.064522752,6,False,False,Prostate adenocarcinoma,Entinostat_Prostate adenocarcinoma,True
PRAD,CDK9_5038,0.162015252742249,0.179726610526242,0.1976839536,6,True,True,Prostate adenocarcinoma,CDK9_5038_Prostate adenocarcinoma,False
SCLC,Ruxolitinib,117.730722029696,157.156489473731,0.0113700593999999,35,False,False,Small cell lung cancer,Ruxolitinib_Small cell lung cancer,True
SCLC,IRAK4_4710,82.7533088863727,207.432544363515,0.0098711507999999,35,False,False,Small cell lung cancer,IRAK4_4710_Small cell lung cancer,False
SCLC,Vinblastine,0.0114496837146098,0.267258641520367,0.1943377254,38,True,True,Small cell lung cancer,Vinblastine_Small cell lung cancer,True
SCLC,PCI-34051,60.6277070116898,132.429897355652,0.0226822973999999,35,False,False,Small cell lung cancer,PCI-34051_Small cell lung cancer,False
SCLC,Cyclophosphamide,98.9310625606954,173.876748568232,0.0115457475,38,False,False,Small cell lung cancer,Cyclophosphamide_Small cell lung cancer,True
SCLC,5-Fluorouracil,287.909058405954,622.798663372347,0.0238869099,44,False,False,Small cell lung cancer,5-Fluorouracil_Small cell lung cancer,True
SCLC,RVX-208,141.217463981555,215.345171867184,0.0109890312000001,35,False,False,Small cell lung cancer,RVX-208_Small cell lung cancer,False
SCLC,Irinotecan,10.218836404189,42.9320454526774,0.1062623898,44,False,False,Small cell lung cancer,Irinotecan_Small cell lung cancer,True
SCLC,Nutlin-3a (-),141.193816388429,225.318131166241,0.0081283545,42,False,False,Small cell lung cancer,Nutlin-3a (-)_Small cell lung cancer,False
